Seed,Pass/Fail,log2traces inner hash,log2traces outer hash,log2 hypotheses inner hash,log2 hypotheses outer hash,total time,inner time - 15,outer time - 15,inner time - 16,outer time - 16,inner time - 17,outer time - 17,inner time - 18,outer time - 18,inner time - 19,outer time - 19,inner time - 20,outer time - 20,inner time - 21,outer time - 21,inner time - 22,outer time - 22,inner time - 23,outer time - 23,inner time - 24,outer time - 24,inner time - 25,outer time - 25,inner time - 26,outer time - 26,inner time - 27,outer time - 27,inner time - 28,outer time - 28,inner time - 29,outer time - 29,inner time - 30,outer time - 30
783,Success,17,20,4,1,54.102,0.024,0.201,0.206,0.411,7.338,1.073,,1.661,,8.844,,34.342,,,,,,,,,,,,,,,,,,,,
784,Success,20,18,1,0,22.7,0.023,0.198,0.045,0.4,0.151,0.854,0.289,4.604,0.579,,15.557,,,,,,,,,,,,,,,,,,,,,
785,Success,19,20,0,1,63.214,0.025,0.242,0.044,0.404,0.081,0.977,0.388,1.964,6.514,7.379,,45.196,,,,,,,,,,,,,,,,,,,,
786,Success,16,20,3,0,48.575,0.005,0.204,1.864,0.413,,0.819,,2.207,,8.959,,34.104,,,,,,,,,,,,,,,,,,,,
787,Success,17,19,1,2,27.638,0.029,0.224,0.094,0.421,1.656,1.131,,2.231,,21.854,,,,,,,,,,,,,,,,,,,,,,
788,Success,19,17,2,5,28.491,0.059,0.2,0.105,0.388,0.342,14.585,0.662,,12.149,,,,,,,,,,,,,,,,,,,,,,,
789,Success,23,20,1,0,510.067,0.014,0.234,0.112,0.533,0.207,1.042,0.435,2.088,0.921,7.865,2.053,34.359,5.248,,19.389,,435.567,,,,,,,,,,,,,,,
790,Success,20,20,0,3,82.601,0.015,0.19,0.121,0.426,0.224,0.857,0.457,2.848,0.932,9.311,14.653,52.566,,,,,,,,,,,,,,,,,,,,
791,Success,17,19,1,0,20.51,0.023,0.193,0.101,0.499,1.661,0.792,,1.994,,15.248,,,,,,,,,,,,,,,,,,,,,,
792,Success,16,19,3,0,22.062,0.03,0.237,3.007,0.563,,0.818,,2.176,,15.232,,,,,,,,,,,,,,,,,,,,,,
793,Success,17,18,1,0,9.324,0.028,0.249,0.114,0.464,2.777,1.049,,4.643,,,,,,,,,,,,,,,,,,,,,,,,
794,Success,18,17,1,3,8.927,0.063,0.189,0.152,0.403,0.07,4.693,3.357,,,,,,,,,,,,,,,,,,,,,,,,,
795,Success,16,19,1,1,24.616,0.01,0.208,1.477,0.414,,0.82,,1.647,,20.041,,,,,,,,,,,,,,,,,,,,,,
796,Success,19,17,0,3,12.216,0.013,0.243,0.024,0.454,0.189,4.507,0.254,,6.531,,,,,,,,,,,,,,,,,,,,,,,
797,Success,19,17,1,1,14.879,0.029,0.198,0.051,0.527,0.095,2.414,0.184,,11.38,,,,,,,,,,,,,,,,,,,,,,,
798,Success,18,18,4,0,20.339,0.044,0.201,0.064,0.557,0.238,1.098,13.505,4.633,,,,,,,,,,,,,,,,,,,,,,,,
799,Success,20,17,1,0,18.814,0.011,0.196,0.027,0.402,0.044,2.327,0.121,,0.244,,15.441,,,,,,,,,,,,,,,,,,,,,
800,Success,18,20,1,0,55.622,0.046,0.191,0.079,0.437,0.151,0.87,5.472,2.186,,8.648,,37.543,,,,,,,,,,,,,,,,,,,,
801,Success,21,18,2,0,54.719,0.005,0.2,0.009,0.435,0.113,1.025,0.243,4.634,0.514,,1.115,,46.425,,,,,,,,,,,,,,,,,,,
802,Success,19,18,2,0,19.782,0.005,0.202,0.148,0.521,0.312,0.793,0.614,4.606,12.582,,,,,,,,,,,,,,,,,,,,,,,
803,Success,17,18,0,2,15.236,0.021,0.198,0.152,0.401,1.579,1.012,,11.873,,,,,,,,,,,,,,,,,,,,,,,,
804,Success,20,16,1,1,18.133,0.006,0.225,0.054,1.302,0.106,,0.217,,0.84,,15.384,,,,,,,,,,,,,,,,,,,,,
805,Success,18,18,0,2,10.635,0.023,0.203,0.058,0.394,0.381,1.043,3.135,5.399,,,,,,,,,,,,,,,,,,,,,,,,
806,Success,16,17,1,0,3.944,0.033,0.201,0.892,0.447,,2.372,,,,,,,,,,,,,,,,,,,,,,,,,,
807,Success,18,17,1,1,7.655,0.008,0.198,0.041,0.462,0.089,3.532,3.324,,,,,,,,,,,,,,,,,,,,,,,,,
808,Success,19,18,1,0,13.617,0.028,0.194,0.051,0.441,0.211,0.885,0.408,4.632,6.767,,,,,,,,,,,,,,,,,,,,,,,
809,Success,23,18,3,0,639.79,0.022,0.213,0.079,0.414,0.148,1.033,0.281,5.846,0.561,,1.875,,4.289,,10.07,,614.96,,,,,,,,,,,,,,,
810,Success,17,16,0,0,3.127,0.021,0.212,0.064,1.245,1.585,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,Success,19,19,0,1,29.244,0.028,0.209,0.094,0.444,0.181,1.042,0.371,2.235,6.427,18.212,,,,,,,,,,,,,,,,,,,,,,
812,Success,20,16,1,0,29.856,0.071,0.192,0.189,1.244,0.354,,0.682,,1.379,,25.744,,,,,,,,,,,,,,,,,,,,,
813,Success,16,20,1,1,50.87,0.025,0.206,0.922,0.414,,1.148,,2.255,,10.394,,35.505,,,,,,,,,,,,,,,,,,,,
814,Success,19,19,4,1,64.92,0.017,0.197,0.053,0.375,0.097,0.771,0.186,2.86,44.576,15.787,,,,,,,,,,,,,,,,,,,,,,
815,Success,17,19,1,1,20.765,0.017,0.204,0.044,0.466,1.66,0.937,,1.856,,15.58,,,,,,,,,,,,,,,,,,,,,,
816,Success,16,18,1,0,6.959,0.019,0.2,0.907,0.396,,0.793,,4.643,,,,,,,,,,,,,,,,,,,,,,,,
817,Success,22,18,1,2,251.605,0.021,0.205,0.058,0.53,0.247,1.046,0.487,8.627,0.998,,2.177,,5.538,,231.669,,,,,,,,,,,,,,,,,
818,Success,19,17,0,1,10.302,0.026,0.27,0.023,0.504,0.155,2.435,0.434,,6.453,,,,,,,,,,,,,,,,,,,,,,,
819,Success,23,17,0,0,261.02,0.015,0.202,0.079,0.407,0.131,2.32,0.277,,0.554,,1.422,,3.513,,12.571,,239.529,,,,,,,,,,,,,,,
820,Success,17,18,0,1,10.546,0.009,0.191,0.021,0.436,1.589,0.902,,7.397,,,,,,,,,,,,,,,,,,,,,,,,
821,Success,17,16,1,1,5.12,0.015,0.21,0.102,1.975,2.818,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,Success,20,17,0,0,19.677,0.027,0.218,0.099,0.422,0.196,2.425,0.389,,0.77,,15.133,,,,,,,,,,,,,,,,,,,,,
823,Success,17,19,3,1,25.609,0.007,0.218,0.048,0.466,5.903,0.958,,1.852,,16.156,,,,,,,,,,,,,,,,,,,,,,
824,Success,18,19,1,1,17.838,0.008,0.204,0.021,0.391,0.046,0.838,3.353,1.741,,11.236,,,,,,,,,,,,,,,,,,,,,,
825,Success,17,23,0,2,1173.566,0.029,0.212,0.05,0.405,1.569,0.847,,2.14,,6.01,,13.762,,45.856,,125.323,,977.362,,,,,,,,,,,,,,
826,Success,21,17,1,0,71.043,0.017,0.202,0.048,0.396,0.1,2.329,0.193,,0.705,,1.593,,65.46,,,,,,,,,,,,,,,,,,,
827,Success,20,18,1,0,33.802,0.01,0.192,0.021,0.483,0.038,0.973,0.703,4.607,0.222,,26.553,,,,,,,,,,,,,,,,,,,,,
828,Success,19,17,1,1,10.157,0.016,0.195,0.025,0.395,0.052,2.415,0.1,,6.959,,,,,,,,,,,,,,,,,,,,,,,
829,Success,18,18,1,0,11.999,0.053,0.198,0.021,0.478,0.038,1.045,5.513,4.654,,,,,,,,,,,,,,,,,,,,,,,,
830,Success,18,16,1,0,7.212,0.034,0.215,0.061,1.247,0.113,,5.542,,,,,,,,,,,,,,,,,,,,,,,,,
831,Success,19,17,0,1,10.16,0.032,0.194,0.057,0.438,0.187,2.416,0.363,,6.472,,,,,,,,,,,,,,,,,,,,,,,
832,Success,21,16,2,1,72.729,0.025,0.222,0.055,1.909,0.115,,0.22,,0.442,,1.057,,68.684,,,,,,,,,,,,,,,,,,,
833,Success,17,17,1,1,4.889,0.021,0.206,0.181,0.393,1.658,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,
834,Success,19,17,0,0,10.556,0.017,0.197,0.067,0.542,0.206,2.341,0.696,,6.491,,,,,,,,,,,,,,,,,,,,,,,
835,Success,16,17,2,0,4.735,0.038,0.215,1.671,0.457,,2.354,,,,,,,,,,,,,,,,,,,,,,,,,,
836,Success,20,17,0,4,23.919,0.019,0.225,0.062,0.493,0.107,7.538,0.243,,0.491,,14.74,,,,,,,,,,,,,,,,,,,,,
837,Success,18,17,1,1,9.407,0.048,0.207,0.074,0.553,0.226,2.594,5.705,,,,,,,,,,,,,,,,,,,,,,,,,
838,Success,19,17,1,2,16.138,0.023,0.213,0.024,0.404,0.095,3.723,0.182,,11.475,,,,,,,,,,,,,,,,,,,,,,,
839,Success,18,18,1,4,20.464,0.006,0.201,0.01,0.38,0.322,0.797,3.246,15.501,,,,,,,,,,,,,,,,,,,,,,,,
840,Success,16,16,1,1,3.046,0.015,0.207,0.894,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,Success,20,19,0,0,32.894,0.017,0.199,0.034,0.392,0.062,1.069,0.121,2.13,1.438,12.807,14.624,,,,,,,,,,,,,,,,,,,,,
842,Success,17,19,1,0,20.484,0.048,0.234,0.084,0.472,1.661,0.946,,2.011,,15.028,,,,,,,,,,,,,,,,,,,,,,
843,Success,17,16,0,1,3.877,0.015,0.22,0.16,1.907,1.574,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,Success,19,19,1,1,28.551,0.012,0.199,0.042,0.444,0.082,0.896,0.158,2.08,11.472,13.167,,,,,,,,,,,,,,,,,,,,,,
845,Success,16,17,1,2,7.579,0.015,0.237,0.89,0.478,,5.959,,,,,,,,,,,,,,,,,,,,,,,,,,
846,Success,17,19,0,1,20.775,0.01,0.196,0.034,0.453,1.572,0.904,,2.194,,15.411,,,,,,,,,,,,,,,,,,,,,,
847,Success,22,17,1,2,154.844,0.027,0.207,0.099,0.56,0.259,5.966,0.523,,1.017,,2.443,,5.987,,137.755,,,,,,,,,,,,,,,,,
848,Success,18,17,1,1,6.735,0.012,0.194,0.038,0.499,0.208,2.421,3.364,,,,,,,,,,,,,,,,,,,,,,,,,
849,Success,17,18,1,1,11.418,0.013,0.239,0.028,0.451,2.77,0.914,,7.004,,,,,,,,,,,,,,,,,,,,,,,,
850,Success,20,18,1,3,50.358,0.019,0.249,0.034,0.487,0.236,0.962,0.493,21.097,0.982,,25.799,,,,,,,,,,,,,,,,,,,,,
851,Success,21,18,1,1,75.463,0.036,0.208,0.101,0.41,0.2,1.006,0.386,7.033,0.818,,1.856,,63.409,,,,,,,,,,,,,,,,,,,
852,Success,17,18,1,1,8.962,0.012,0.201,0.024,0.393,2.748,0.797,,4.787,,,,,,,,,,,,,,,,,,,,,,,,
853,Success,17,18,0,0,8.063,0.017,0.206,0.091,0.518,1.574,1.031,,4.626,,,,,,,,,,,,,,,,,,,,,,,,
854,Success,17,16,0,4,8.205,0.015,0.197,0.128,6.285,1.579,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,Success,18,17,0,1,7.801,0.053,0.192,0.174,0.391,0.336,3.548,3.107,,,,,,,,,,,,,,,,,,,,,,,,,
856,Success,19,18,0,2,15.886,0.015,0.22,0.075,0.416,0.138,0.848,0.303,7.366,6.504,,,,,,,,,,,,,,,,,,,,,,,
857,Success,18,17,1,1,10.111,0.014,0.201,0.082,0.433,0.337,3.556,5.489,,,,,,,,,,,,,,,,,,,,,,,,,
858,Success,18,19,1,0,21.844,0.018,0.192,0.066,0.383,0.12,0.937,5.516,1.595,,13.017,,,,,,,,,,,,,,,,,,,,,,
859,Success,17,21,0,1,137.574,0.021,0.194,0.044,0.481,1.585,0.992,,1.936,,9.666,,20.941,,101.713,,,,,,,,,,,,,,,,,,
860,Success,18,18,1,0,12.042,0.023,0.199,0.188,0.387,0.348,0.804,5.464,4.63,,,,,,,,,,,,,,,,,,,,,,,,
861,Success,20,17,1,3,32.816,0.021,0.223,0.112,0.48,0.208,4.278,0.402,,0.846,,26.247,,,,,,,,,,,,,,,,,,,,,
862,Success,19,17,0,0,10.242,0.04,0.201,0.099,0.471,0.183,2.369,0.354,,6.525,,,,,,,,,,,,,,,,,,,,,,,
863,Success,17,20,1,1,50.643,0.093,0.192,0.163,0.402,1.644,0.984,,1.934,,9.445,,35.786,,,,,,,,,,,,,,,,,,,,
864,Success,16,18,1,1,10.03,0.036,0.191,1.481,0.448,,0.886,,6.989,,,,,,,,,,,,,,,,,,,,,,,,
865,Success,18,22,1,1,378.465,0.021,0.197,0.211,0.464,0.389,0.94,3.249,1.922,,9.485,,21.664,,45.261,,294.661,,,,,,,,,,,,,,,,
866,Success,22,22,0,0,412.873,0.017,0.213,0.031,0.41,0.056,0.919,0.265,2.843,0.553,9.074,1.304,20.263,3.18,42.553,120.655,210.537,,,,,,,,,,,,,,,,
867,Success,20,23,0,0,623.909,0.034,0.237,0.064,0.478,0.112,0.939,0.253,1.871,0.511,7.217,15.248,20.647,,43.311,,122.064,,410.922,,,,,,,,,,,,,,
868,Success,18,19,0,1,21.848,0.015,0.195,0.078,0.403,0.143,0.838,3.094,1.934,,15.147,,,,,,,,,,,,,,,,,,,,,,
869,Success,16,17,3,1,5.182,0.011,0.194,1.975,0.534,,2.468,,,,,,,,,,,,,,,,,,,,,,,,,,
870,Success,22,17,0,1,138.672,0.081,0.194,0.13,0.459,0.33,2.425,0.659,,1.341,,3.098,,7.642,,122.314,,,,,,,,,,,,,,,,,
871,Success,18,19,2,4,43.785,0.023,0.23,0.106,0.535,0.233,0.992,3.899,2.126,,35.64,,,,,,,,,,,,,,,,,,,,,,
872,Success,19,17,0,2,12.01,0.048,0.223,0.158,0.433,0.306,3.773,0.589,,6.48,,,,,,,,,,,,,,,,,,,,,,,
873,Success,18,18,1,0,12.35,0.009,0.268,0.122,0.512,0.243,1.025,5.525,4.645,,,,,,,,,,,,,,,,,,,,,,,,
874,Success,17,17,2,1,5.256,0.027,0.233,0.17,0.448,1.89,2.489,,,,,,,,,,,,,,,,,,,,,,,,,,
875,Success,17,19,0,3,36.097,0.013,0.216,0.024,0.422,1.574,0.858,,1.852,,31.138,,,,,,,,,,,,,,,,,,,,,,
876,Success,17,20,2,0,52.616,0.031,0.222,0.056,0.441,2.964,1.086,,2.642,,10.609,,34.564,,,,,,,,,,,,,,,,,,,,
877,Success,17,17,0,1,5.893,0.023,0.197,0.071,0.438,1.585,3.579,,,,,,,,,,,,,,,,,,,,,,,,,,
878,Success,16,18,2,2,15.233,0.052,0.191,1.576,0.44,,1.019,,11.955,,,,,,,,,,,,,,,,,,,,,,,,
879,Success,17,16,0,0,3.086,0.014,0.21,0.028,1.25,1.584,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,Success,21,18,1,0,49.361,0.012,0.188,0.101,0.452,0.293,0.77,0.59,4.624,1.197,,2.723,,38.41,,,,,,,,,,,,,,,,,,,
881,Success,16,18,2,5,23.437,0.067,0.195,1.565,0.438,,0.86,,20.313,,,,,,,,,,,,,,,,,,,,,,,,
882,Success,17,17,0,0,4.892,0.04,0.229,0.131,0.544,1.586,2.361,,,,,,,,,,,,,,,,,,,,,,,,,,
883,Success,17,18,3,3,16.221,0.01,0.196,0.179,0.497,5.721,1.095,,8.522,,,,,,,,,,,,,,,,,,,,,,,,
884,Success,20,18,1,2,23.674,0.04,0.197,0.02,0.417,0.15,1.021,0.29,5.163,0.578,,15.797,,,,,,,,,,,,,,,,,,,,,
885,Success,16,18,3,1,9.612,0.016,0.22,3.108,0.439,,0.878,,4.951,,,,,,,,,,,,,,,,,,,,,,,,
886,Success,19,20,0,1,55.261,0.035,0.289,0.062,0.705,0.319,1.205,0.614,2.596,6.995,7.459,,34.982,,,,,,,,,,,,,,,,,,,,
887,Success,19,16,1,0,9.242,0.037,0.208,0.101,1.286,0.191,,0.382,,7.038,,,,,,,,,,,,,,,,,,,,,,,
888,Success,19,19,1,0,26.448,0.029,0.228,0.062,0.462,0.115,0.947,0.22,1.961,11.544,10.881,,,,,,,,,,,,,,,,,,,,,,
889,Success,22,21,1,2,305.29,0.021,0.215,0.052,0.462,0.103,0.929,0.223,2.238,0.442,5.428,0.992,19.423,2.68,105.529,166.554,,,,,,,,,,,,,,,,,
890,Success,17,22,5,1,313.281,0.012,0.2,0.07,0.417,18.023,0.859,,1.752,,5.034,,12.471,,39.698,,234.742,,,,,,,,,,,,,,,,
891,Success,16,19,0,1,16.382,0.012,0.23,0.849,0.467,,0.986,,1.932,,11.907,,,,,,,,,,,,,,,,,,,,,,
892,Success,16,18,1,2,14.35,0.019,0.2,0.888,0.396,,0.908,,11.94,,,,,,,,,,,,,,,,,,,,,,,,
893,Success,19,16,1,1,9.437,0.04,0.198,0.071,1.909,0.137,,0.266,,6.816,,,,,,,,,,,,,,,,,,,,,,,
894,Success,22,19,0,1,120.561,0.013,0.229,0.061,0.456,0.114,0.946,0.595,2.217,1.179,11.435,2.698,,7.375,,93.243,,,,,,,,,,,,,,,,,
895,Success,17,19,1,0,17.424,0.021,0.221,0.08,0.416,2.749,0.958,,1.913,,11.067,,,,,,,,,,,,,,,,,,,,,,
896,Success,18,19,5,2,35.439,0.012,0.229,0.039,0.416,0.188,1.032,18.823,2.262,,12.438,,,,,,,,,,,,,,,,,,,,,,
897,Success,20,19,2,2,48.649,0.029,0.209,0.051,0.42,0.184,0.864,0.355,2.083,0.7,26.166,17.586,,,,,,,,,,,,,,,,,,,,,
898,Success,17,24,2,1,1613.898,0.033,0.215,0.17,0.464,2.894,0.971,,1.919,,6.116,,14.079,,46.673,,133.158,,244.381,,1162.825,,,,,,,,,,,,
899,Success,18,18,1,1,12.388,0.018,0.225,0.12,0.442,0.121,0.963,5.52,4.979,,,,,,,,,,,,,,,,,,,,,,,,
900,Success,17,20,2,0,37.608,0.021,0.194,0.208,0.452,2.915,0.91,,1.836,,5.461,,25.611,,,,,,,,,,,,,,,,,,,,
901,Success,18,21,2,3,139.94,0.012,0.194,0.025,0.448,0.045,0.935,10.199,1.884,,8.679,,15.882,,101.638,,,,,,,,,,,,,,,,,,
902,Success,18,18,0,1,12.252,0.021,0.212,0.094,0.517,0.187,1.081,3.127,7.012,,,,,,,,,,,,,,,,,,,,,,,,
903,Success,19,17,1,0,10.832,0.063,0.24,0.117,0.478,0.218,2.344,0.554,,6.818,,,,,,,,,,,,,,,,,,,,,,,
904,Success,18,19,1,2,25.304,0.008,0.217,0.05,0.418,0.101,0.857,5.49,1.707,,16.457,,,,,,,,,,,,,,,,,,,,,,
905,Success,23,18,1,0,276.523,0.027,0.191,0.048,0.435,0.109,1.01,0.196,4.607,0.912,,1.968,,5.134,,18.281,,243.604,,,,,,,,,,,,,,,
906,Success,19,24,0,0,1242.08,0.008,0.208,0.021,0.405,0.038,0.852,0.655,1.675,6.598,6.872,,20.634,,41.691,,95.094,,226.043,,841.285,,,,,,,,,,,,
907,Success,19,18,2,1,21.081,0.027,0.215,0.085,0.412,0.324,0.843,0.661,5.012,13.502,,,,,,,,,,,,,,,,,,,,,,,
908,Success,18,20,2,0,37.582,0.023,0.193,0.031,0.396,0.057,0.839,3.619,1.766,,4.442,,26.214,,,,,,,,,,,,,,,,,,,,
909,Success,17,22,7,1,439.847,0.011,0.196,0.19,0.4,64.875,0.849,,1.699,,5.064,,12.329,,39.501,,314.733,,,,,,,,,,,,,,,,
910,Success,18,19,0,0,18.999,0.01,0.261,0.048,0.519,0.101,1.142,3.288,2.3,,11.33,,,,,,,,,,,,,,,,,,,,,,
911,Success,17,16,0,2,3.918,0.036,0.221,0.067,2.018,1.575,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,Success,18,18,2,1,10.863,0.016,0.199,0.036,0.529,0.066,1.105,3.96,4.952,,,,,,,,,,,,,,,,,,,,,,,,
913,Success,23,15,2,1,775.402,0.016,0.733,0.028,,0.052,,0.425,,1.341,,2.981,,8.109,,21.129,,740.589,,,,,,,,,,,,,,,
914,Success,17,19,1,2,19.08,0.006,0.234,0.101,0.522,2.744,1.078,,2.167,,12.227,,,,,,,,,,,,,,,,,,,,,,
915,Success,18,17,1,1,10.221,0.041,0.211,0.115,0.587,0.211,3.577,5.48,,,,,,,,,,,,,,,,,,,,,,,,,
916,Success,17,18,0,1,10.654,0.021,0.201,0.02,0.58,1.566,1.173,,7.093,,,,,,,,,,,,,,,,,,,,,,,,
917,Success,19,18,1,1,13.634,0.013,0.209,0.034,0.401,0.057,0.885,0.122,5,6.911,,,,,,,,,,,,,,,,,,,,,,,
918,Success,18,17,0,0,6.232,0.017,0.201,0.031,0.458,0.056,2.379,3.09,,,,,,,,,,,,,,,,,,,,,,,,,
919,Success,18,20,1,0,42.041,0.012,0.194,0.02,0.374,0.038,1.071,5.495,2.14,,5.903,,26.796,,,,,,,,,,,,,,,,,,,,
920,Success,18,17,2,3,18.31,0.016,0.232,0.032,0.432,0.31,6.977,10.31,,,,,,,,,,,,,,,,,,,,,,,,,
921,Success,19,17,3,1,19.278,0.027,0.228,0.186,0.459,0.387,2.483,0.738,,14.77,,,,,,,,,,,,,,,,,,,,,,,
922,Success,18,19,1,0,18.534,0.052,0.213,0.121,0.454,0.226,0.938,3.297,1.918,,11.315,,,,,,,,,,,,,,,,,,,,,,
923,Success,19,16,0,0,8.887,0.006,0.24,0.064,1.252,0.258,,0.502,,6.565,,,,,,,,,,,,,,,,,,,,,,,
924,Success,16,17,1,2,7.722,0.026,0.267,0.881,0.56,,5.987,,,,,,,,,,,,,,,,,,,,,,,,,,
925,Success,17,16,1,2,5.374,0.013,0.201,0.212,3.283,1.664,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,Success,19,18,1,0,19.298,0.019,0.203,0.067,0.501,0.377,1.099,0.734,4.762,11.536,,,,,,,,,,,,,,,,,,,,,,,
927,Success,18,21,2,0,122.304,0.012,0.225,0.042,0.503,0.076,1.123,10.435,2.254,,8.912,,21.181,,77.541,,,,,,,,,,,,,,,,,,
928,Success,21,18,0,1,49.197,0.01,0.2,0.011,0.405,0.372,0.82,0.72,4.861,1.497,,3.688,,36.614,,,,,,,,,,,,,,,,,,,
929,Success,17,18,1,1,9.184,0.027,0.2,0.124,0.388,2.745,0.921,,4.78,,,,,,,,,,,,,,,,,,,,,,,,
930,Success,18,21,1,1,133.218,0.01,0.202,0.03,0.392,0.056,1.037,5.475,2.056,,8.214,,18.667,,97.079,,,,,,,,,,,,,,,,,,
931,Success,20,18,2,1,58.027,0.006,0.22,0.064,0.421,0.138,0.891,0.293,7.048,0.582,,48.366,,,,,,,,,,,,,,,,,,,,,
932,Success,17,18,0,0,7.843,0.01,0.203,0.017,0.389,1.584,0.97,,4.669,,,,,,,,,,,,,,,,,,,,,,,,
933,Success,18,19,0,0,20.468,0.023,0.203,0.081,0.383,0.155,0.999,3.106,1.986,,13.531,,,,,,,,,,,,,,,,,,,,,,
934,Success,20,17,2,2,33.502,0.021,0.202,0.037,0.415,0.219,2.583,0.731,,1.454,,27.839,,,,,,,,,,,,,,,,,,,,,
935,Success,17,18,1,0,9.337,0.008,0.203,0.204,0.395,2.777,1.093,,4.658,,,,,,,,,,,,,,,,,,,,,,,,
936,Success,17,19,0,1,19.487,0.019,0.246,0.158,0.47,1.586,0.947,,1.895,,14.167,,,,,,,,,,,,,,,,,,,,,,
937,Success,17,17,2,0,6.204,0.023,0.231,0.068,0.535,2.993,2.354,,,,,,,,,,,,,,,,,,,,,,,,,,
938,Success,21,19,0,0,54.577,0.04,0.206,0.071,0.444,0.137,0.98,0.328,1.945,0.656,11.998,1.426,,36.346,,,,,,,,,,,,,,,,,,,
939,Success,22,17,3,0,159.804,0.014,0.197,0.112,0.488,0.207,2.346,0.41,,0.84,,2.071,,4.947,,148.172,,,,,,,,,,,,,,,,,
940,Success,17,17,1,2,8.54,0.013,0.238,0.031,0.541,1.659,6.059,,,,,,,,,,,,,,,,,,,,,,,,,,
941,Success,18,20,1,2,60.984,0.034,0.201,0.058,0.413,0.114,0.823,5.517,1.693,,7.454,,44.677,,,,,,,,,,,,,,,,,,,,
942,Success,18,18,0,2,12.925,0.034,0.2,0.11,0.415,0.354,1.048,3.132,7.633,,,,,,,,,,,,,,,,,,,,,,,,
943,Success,17,16,1,1,3.941,0.086,0.204,0.067,1.924,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,Success,19,17,0,1,10.099,0.021,0.226,0.017,0.431,0.069,2.415,0.496,,6.424,,,,,,,,,,,,,,,,,,,,,,,
945,Success,16,18,1,2,7.685,0.01,0.221,0.905,0.419,,0.888,,5.242,,,,,,,,,,,,,,,,,,,,,,,,
946,Success,18,18,0,0,9.922,0.025,0.221,0.148,0.427,0.217,1.078,3.141,4.665,,,,,,,,,,,,,,,,,,,,,,,,
947,Success,18,20,0,3,53.974,0.044,0.208,0.101,0.482,0.193,1.02,3.135,2.159,,8.409,,38.223,,,,,,,,,,,,,,,,,,,,
948,Success,21,17,1,0,72.491,0.048,0.217,0.017,0.484,0.324,2.334,0.625,,1.374,,3.13,,63.939,,,,,,,,,,,,,,,,,,,
949,Success,23,18,1,2,408.635,0.012,0.218,0.148,0.489,0.287,0.968,0.577,5.15,1.152,,2.661,,6.559,,20.408,,370.007,,,,,,,,,,,,,,,
950,Success,18,19,0,1,25.451,0.028,0.201,0.05,0.393,0.303,0.914,3.118,1.82,,18.624,,,,,,,,,,,,,,,,,,,,,,
951,Success,18,19,1,5,77.291,0.011,0.198,0.024,0.39,0.044,0.818,5.488,1.653,,68.665,,,,,,,,,,,,,,,,,,,,,,
952,Success,18,20,2,0,48.47,0.01,0.201,0.065,0.417,0.313,0.859,5.921,1.722,,7.789,,31.174,,,,,,,,,,,,,,,,,,,,
953,Success,19,18,1,3,17.284,0.011,0.205,0.077,0.439,0.143,0.886,0.468,8.229,6.826,,,,,,,,,,,,,,,,,,,,,,,
954,Success,18,19,0,0,21.055,0.025,0.19,0.152,0.508,0.287,0.944,3.132,2.021,,13.797,,,,,,,,,,,,,,,,,,,,,,
955,Success,18,17,1,0,9.204,0.089,0.19,0.157,0.55,0.389,2.349,5.48,,,,,,,,,,,,,,,,,,,,,,,,,
956,Success,19,19,1,2,33.276,0.021,0.223,0.038,0.422,0.069,0.858,0.531,1.758,11.377,17.98,,,,,,,,,,,,,,,,,,,,,,
957,Success,16,17,1,0,4.565,0.013,0.217,1.501,0.481,,2.352,,,,,,,,,,,,,,,,,,,,,,,,,,
958,Success,18,18,0,2,10.277,0.021,0.214,0.037,0.434,0.144,0.885,3.147,5.394,,,,,,,,,,,,,,,,,,,,,,,,
959,Success,18,18,0,0,9.903,0.078,0.206,0.157,0.445,0.298,0.972,3.119,4.629,,,,,,,,,,,,,,,,,,,,,,,,
960,Success,17,19,1,1,18.814,0.027,0.196,0.047,0.398,1.644,0.792,,1.616,,14.095,,,,,,,,,,,,,,,,,,,,,,
961,Success,21,16,0,2,40.036,0.042,0.231,0.075,1.385,0.164,,0.306,,0.636,,1.433,,35.764,,,,,,,,,,,,,,,,,,,
962,Success,18,19,1,0,20.851,0.012,0.196,0.02,0.394,0.273,0.965,3.291,1.923,,13.778,,,,,,,,,,,,,,,,,,,,,,
963,Success,16,19,1,1,23.868,0.038,0.196,1.5,0.394,,1.001,,2.003,,18.735,,,,,,,,,,,,,,,,,,,,,,
964,Success,17,16,0,1,4.01,0.073,0.266,0.161,1.928,1.583,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,Success,22,17,0,1,127.187,0.029,0.223,0.127,0.527,0.243,3.538,0.494,,0.987,,2.283,,5.599,,113.138,,,,,,,,,,,,,,,,,
