Seed,Pass/Fail,log2traces inner hash,log2traces outer hash,log2 hypotheses inner hash,log2 hypotheses outer hash,total time,inner time - 15,outer time - 15,inner time - 16,outer time - 16,inner time - 17,outer time - 17,inner time - 18,outer time - 18,inner time - 19,outer time - 19,inner time - 20,outer time - 20,inner time - 21,outer time - 21,inner time - 22,outer time - 22,inner time - 23,outer time - 23,inner time - 24,outer time - 24,inner time - 25,outer time - 25,inner time - 26,outer time - 26,inner time - 27,outer time - 27,inner time - 28,outer time - 28,inner time - 29,outer time - 29,inner time - 30,outer time - 30
797,Success,20,18,1,1,33.426,0.006,0.195,0.051,0.382,0.094,1.044,0.35,4.755,0.706,,25.843,,,,,,,,,,,,,,,,,,,,,
798,Success,18,20,4,0,61.949,0.036,0.193,0.063,0.52,0.116,1.085,13.257,2.187,,10.101,,34.391,,,,,,,,,,,,,,,,,,,,
799,Success,20,18,1,0,22.121,0.006,0.197,0.034,0.397,0.057,0.81,0.121,4.699,0.244,,15.555,,,,,,,,,,,,,,,,,,,,,
800,Success,20,21,1,0,129.779,0.017,0.199,0.074,0.435,0.341,0.916,0.278,1.951,0.559,5.53,26.178,19.187,,74.113,,,,,,,,,,,,,,,,,,
801,Success,21,18,2,0,55.576,0.005,0.217,0.057,0.393,0.105,0.857,0.23,4.628,0.469,,1.143,,47.472,,,,,,,,,,,,,,,,,,,
802,Success,19,19,2,0,29.765,0.012,0.194,0.094,0.383,0.31,0.8,0.587,1.585,12.67,13.13,,,,,,,,,,,,,,,,,,,,,,
803,Success,18,20,0,2,85.328,0.006,0.195,0.096,0.396,0.314,0.901,3.112,2.007,,9.791,,68.508,,,,,,,,,,,,,,,,,,,,
804,Success,20,18,1,1,22.856,0.006,0.196,0.054,0.412,0.105,0.886,0.408,4.846,0.435,,15.508,,,,,,,,,,,,,,,,,,,,,
805,Success,19,19,0,2,24.399,0.004,0.186,0.04,0.386,0.179,0.788,0.205,1.576,6.448,14.586,,,,,,,,,,,,,,,,,,,,,,
806,Success,18,18,1,0,9.571,0.023,0.2,0.06,0.389,0.167,0.797,3.283,4.652,,,,,,,,,,,,,,,,,,,,,,,,
807,Success,21,18,1,1,50.193,0.008,0.191,0.018,0.373,0.083,1.045,0.172,7.847,0.348,,0.768,,39.34,,,,,,,,,,,,,,,,,,,
808,Success,19,18,1,0,13.751,0.019,0.201,0.05,0.376,0.198,1.01,0.392,4.666,6.841,,,,,,,,,,,,,,,,,,,,,,,
809,Success,21,19,3,0,109.37,0.005,0.208,0.055,0.404,0.139,0.82,0.279,1.641,0.566,15.061,1.732,,88.459,,,,,,,,,,,,,,,,,,,
810,Success,18,17,0,0,6.162,0.008,0.185,0.033,0.441,0.068,2.33,3.098,,,,,,,,,,,,,,,,,,,,,,,,,
811,Success,18,19,0,1,27.528,0.008,0.194,0.069,0.366,0.186,1.13,3.088,2.245,,20.242,,,,,,,,,,,,,,,,,,,,,,
812,Success,19,18,1,0,18.292,0.01,0.2,0.066,0.393,0.125,0.804,0.671,4.604,11.42,,,,,,,,,,,,,,,,,,,,,,,
813,Success,18,19,1,1,22.796,0.025,0.186,0.164,0.394,0.131,0.905,3.344,2.147,,15.501,,,,,,,,,,,,,,,,,,,,,,
814,Success,20,20,4,1,147.198,0.02,0.193,0.035,0.384,0.083,0.855,0.186,1.744,0.377,9.191,101.794,32.336,,,,,,,,,,,,,,,,,,,,
815,Success,18,18,1,1,9.812,0.006,0.19,0.053,0.367,0.246,0.929,3.241,4.78,,,,,,,,,,,,,,,,,,,,,,,,
816,Success,19,19,1,0,24.052,0.008,0.184,0.129,0.376,0.241,1.001,0.465,1.556,6.899,13.194,,,,,,,,,,,,,,,,,,,,,,
817,Success,22,18,1,2,230.65,0.021,0.19,0.014,0.425,0.223,1.089,0.478,7.685,0.96,,2.155,,6.392,,211.017,,,,,,,,,,,,,,,,,
818,Success,19,18,0,1,13.228,0.015,0.189,0.026,0.474,0.049,1.016,0.095,4.854,6.51,,,,,,,,,,,,,,,,,,,,,,,
819,Success,26,17,0,0,2205.585,0.008,0.199,0.067,0.384,0.136,2.319,0.263,,0.556,,1.464,,3.756,,8.257,,25.495,,54.866,,117.215,,1990.6,,,,,,,,,
820,Success,18,20,0,1,60.546,0.009,0.198,0.016,0.386,0.211,0.818,3.124,1.832,,8.802,,45.149,,,,,,,,,,,,,,,,,,,,
821,Success,18,17,1,1,9.756,0.009,0.192,0.017,0.43,0.178,3.509,5.421,,,,,,,,,,,,,,,,,,,,,,,,,
822,Success,21,17,0,0,42.476,0.006,0.194,0.04,0.405,0.087,2.306,0.359,,0.802,,1.777,,36.501,,,,,,,,,,,,,,,,,,,
823,Success,17,21,3,1,145.769,0.007,0.199,0.037,0.383,5.771,0.854,,1.696,,9.153,,20.543,,107.126,,,,,,,,,,,,,,,,,,
824,Success,19,19,1,1,21.459,0.012,0.203,0.021,0.392,0.045,0.831,0.088,1.72,6.901,11.246,,,,,,,,,,,,,,,,,,,,,,
825,Success,20,24,0,2,2311.761,0.006,0.195,0.047,0.41,0.1,0.857,0.204,1.812,0.407,5.974,14.641,19.663,,46.274,,111.883,,228.468,,1880.821,,,,,,,,,,,,
826,Success,23,19,1,0,432.381,0.015,0.182,0.051,0.4,0.101,0.842,0.193,1.784,0.679,11.765,1.587,,4.702,,9.649,,400.431,,,,,,,,,,,,,,,
827,Success,18,19,1,0,20.347,0.01,0.185,0.02,0.369,0.05,0.883,5.471,2.048,,11.31,,,,,,,,,,,,,,,,,,,,,,
828,Success,19,19,1,1,21.376,0.001,0.195,0.018,0.416,0.052,0.915,0.099,1.904,6.875,10.902,,,,,,,,,,,,,,,,,,,,,,
829,Success,17,19,1,0,17.936,0.008,0.197,0.017,0.491,2.774,0.993,,1.986,,11.469,,,,,,,,,,,,,,,,,,,,,,
830,Success,18,17,1,0,8.693,0.021,0.195,0.06,0.434,0.112,2.387,5.485,,,,,,,,,,,,,,,,,,,,,,,,,
831,Success,20,19,0,1,31.765,0.013,0.203,0.058,0.488,0.188,0.935,0.362,2.112,0.729,11.8,14.876,,,,,,,,,,,,,,,,,,,,,
832,Success,21,17,2,1,75.488,0.008,0.216,0.051,0.396,0.107,3.489,0.194,,0.423,,1.035,,69.568,,,,,,,,,,,,,,,,,,,
833,Success,18,20,1,1,51.462,0.013,0.197,0.017,0.382,0.043,0.981,3.245,1.97,,9.604,,35.009,,,,,,,,,,,,,,,,,,,,
834,Success,17,19,0,0,17.164,0.011,0.198,0.02,0.419,1.57,1.164,,2.322,,11.46,,,,,,,,,,,,,,,,,,,,,,
835,Success,18,18,2,0,12.639,0.012,0.219,0.083,0.424,0.256,0.886,6.137,4.621,,,,,,,,,,,,,,,,,,,,,,,,
836,Success,24,19,0,4,595.738,0.006,0.222,0.013,0.44,0.093,0.985,0.228,2.007,0.46,35.06,1.077,,3.531,,6.16,,21.04,,524.415,,,,,,,,,,,,,
837,Success,19,18,1,1,18.577,0.006,0.193,0.114,0.374,0.211,0.763,0.685,4.775,11.456,,,,,,,,,,,,,,,,,,,,,,,
838,Success,24,18,1,2,967.665,0.013,0.195,0.023,0.382,0.05,0.874,0.182,7.398,0.415,,0.925,,2.494,,5.288,,17.779,,931.647,,,,,,,,,,,,,
839,Success,19,18,1,4,24.581,0.008,0.185,0.123,0.37,0.258,0.766,0.617,15.51,6.744,,,,,,,,,,,,,,,,,,,,,,,
840,Success,18,18,1,1,11.969,0.013,0.19,0.027,0.396,0.049,1.024,3.249,7.02,,,,,,,,,,,,,,,,,,,,,,,,
841,Success,20,20,0,0,62.458,0.011,0.197,0.03,0.381,0.049,0.766,0.121,1.6,1.427,9.852,14.721,33.301,,,,,,,,,,,,,,,,,,,,
842,Success,18,18,1,0,9.64,0.013,0.191,0.083,0.447,0.16,0.875,3.248,4.622,,,,,,,,,,,,,,,,,,,,,,,,
843,Success,18,17,0,1,7.378,0.013,0.19,0.087,0.368,0.074,3.529,3.116,,,,,,,,,,,,,,,,,,,,,,,,,
844,Success,20,20,1,1,74.496,0.008,0.193,0.041,0.393,0.082,0.993,0.157,2.053,0.321,9.539,25.974,34.743,,,,,,,,,,,,,,,,,,,,
845,Success,17,18,1,2,15.267,0.025,0.199,0.056,0.493,1.642,0.993,,11.859,,,,,,,,,,,,,,,,,,,,,,,,
846,Success,18,20,0,1,46.04,0.01,0.187,0.03,0.374,0.13,0.903,3.076,1.876,,5.269,,34.186,,,,,,,,,,,,,,,,,,,,
847,Success,21,17,1,2,49.333,0.008,0.202,0.034,0.485,0.106,5.931,0.28,,0.563,,1.257,,40.466,,,,,,,,,,,,,,,,,,,
848,Success,19,18,1,1,14.798,0.012,0.193,0.02,0.413,0.205,0.84,0.457,5.781,6.879,,,,,,,,,,,,,,,,,,,,,,,
849,Success,19,18,1,1,21.171,0.008,0.19,0.024,0.44,0.049,0.888,0.262,8,11.31,,,,,,,,,,,,,,,,,,,,,,,
850,Success,19,18,1,3,35.757,0.01,0.191,0.017,0.377,0.247,1.031,0.669,21.817,11.398,,,,,,,,,,,,,,,,,,,,,,,
851,Success,20,18,1,1,35.95,0.015,0.198,0.103,0.466,0.191,0.944,0.393,6.984,0.813,,25.844,,,,,,,,,,,,,,,,,,,,,
852,Success,18,20,1,1,51.444,0.01,0.188,0.024,0.383,0.088,0.783,5.45,1.596,,8.682,,34.239,,,,,,,,,,,,,,,,,,,,
853,Success,19,19,0,0,23.938,0.017,0.203,0.03,0.413,0.178,0.971,0.487,2.167,6.498,12.972,,,,,,,,,,,,,,,,,,,,,,
854,Success,20,18,0,4,40.748,0.009,0.195,0.027,0.52,0.049,1.026,0.43,22.719,0.915,,14.858,,,,,,,,,,,,,,,,,,,,,
855,Success,19,19,0,1,27.982,0.006,0.19,0.028,0.366,0.334,0.76,0.655,1.508,6.421,17.715,,,,,,,,,,,,,,,,,,,,,,
856,Success,20,18,0,2,24.337,0.009,0.193,0.027,0.387,0.049,0.835,0.3,7.297,0.605,,14.635,,,,,,,,,,,,,,,,,,,,,
857,Success,19,18,1,1,22.021,0.01,0.199,0.025,0.434,0.188,0.927,0.654,8.147,11.437,,,,,,,,,,,,,,,,,,,,,,,
858,Success,20,20,1,0,72.833,0.017,0.194,0.038,0.382,0.125,0.775,0.241,1.587,1.118,8.651,25.854,33.852,,,,,,,,,,,,,,,,,,,,
859,Success,18,21,0,1,132.345,0.009,0.188,0.08,0.375,0.08,0.985,3.094,2.014,,5.474,,21.132,,98.913,,,,,,,,,,,,,,,,,,
860,Success,18,19,1,0,23.36,0.009,0.193,0.076,0.392,0.135,0.785,5.423,1.585,,14.763,,,,,,,,,,,,,,,,,,,,,,
861,Success,19,20,1,3,77.847,0.01,0.183,0.017,0.394,0.131,0.954,0.253,2.073,11.384,7.557,,54.891,,,,,,,,,,,,,,,,,,,,
862,Success,17,18,0,0,7.785,0.008,0.189,0.041,0.394,1.553,0.998,,4.602,,,,,,,,,,,,,,,,,,,,,,,,
863,Success,18,20,1,1,51.234,0.019,0.2,0.024,0.41,0.149,0.867,3.272,1.674,,9.077,,35.542,,,,,,,,,,,,,,,,,,,,
864,Success,19,20,1,1,70.703,0.009,0.193,0.198,0.374,0.123,0.878,0.239,2.874,11.309,9.102,,45.403,,,,,,,,,,,,,,,,,,,,
865,Success,17,24,1,1,1648.609,0.021,0.189,0.066,0.472,1.62,0.951,,1.864,,9.278,,20.909,,44.727,,112.974,,223.991,,1231.547,,,,,,,,,,,,
866,Success,20,22,0,0,307.031,0.007,0.214,0.03,0.414,0.137,0.913,0.168,1.839,0.56,9.596,14.781,21.318,,44.937,,212.117,,,,,,,,,,,,,,,,
867,Success,20,24,0,0,1322.298,0.034,0.211,0.057,0.456,0.098,0.905,0.252,1.848,0.509,9.3,14.917,21.274,,43.569,,116.219,,232.865,,879.784,,,,,,,,,,,,
868,Success,20,21,0,1,131.432,0.004,0.193,0.027,0.377,0.074,0.806,0.144,1.653,0.295,8.88,14.631,19.787,,84.56,,,,,,,,,,,,,,,,,,
869,Success,18,18,3,1,13.839,0.006,0.19,0.019,0.42,0.019,1.023,7.303,4.859,,,,,,,,,,,,,,,,,,,,,,,,
870,Success,21,19,0,1,61.097,0.006,0.196,0.07,0.386,0.204,0.815,0.656,2.69,1.331,15.498,2.944,,36.302,,,,,,,,,,,,,,,,,,,
871,Success,17,19,2,4,42.173,0.023,0.187,0.103,0.438,1.923,0.945,,2.001,,36.554,,,,,,,,,,,,,,,,,,,,,,
872,Success,20,19,0,2,40.852,0.009,0.189,0.027,0.46,0.136,1.034,0.261,2.086,0.77,21.279,14.601,,,,,,,,,,,,,,,,,,,,,
873,Success,20,17,1,0,30.734,0.015,0.197,0.12,0.401,0.222,2.32,0.452,,0.946,,26.062,,,,,,,,,,,,,,,,,,,,,
874,Success,19,20,2,1,56.107,0.012,0.194,0.067,0.42,0.323,0.929,0.621,2.004,7.874,7.716,,35.947,,,,,,,,,,,,,,,,,,,,
875,Success,18,19,0,3,38.653,0.007,0.195,0.023,0.457,0.357,0.923,3.117,1.704,,31.868,,,,,,,,,,,,,,,,,,,,,,
876,Success,18,22,2,0,299.385,0.002,0.197,0.041,0.409,0.372,1.047,5.735,3.169,,9.948,,22.46,,40.426,,215.578,,,,,,,,,,,,,,,,
877,Success,18,18,0,1,11.935,0.023,0.195,0.103,0.432,0.13,0.884,3.119,7.05,,,,,,,,,,,,,,,,,,,,,,,,
878,Success,18,20,2,2,83.884,0.038,0.186,0.064,0.358,0.119,0.908,5.767,1.864,,5.564,,69.016,,,,,,,,,,,,,,,,,,,,
879,Success,19,18,0,0,12.877,0.008,0.193,0.013,0.407,0.031,0.853,0.084,4.803,6.484,,,,,,,,,,,,,,,,,,,,,,,
880,Success,23,18,1,0,318.242,0.021,0.186,0.017,0.377,0.182,0.968,0.36,4.649,1.217,,2.712,,6.888,,15.11,,285.553,,,,,,,,,,,,,,,
881,Success,19,18,2,5,35.374,0.002,0.189,0.161,0.372,0.374,0.975,0.755,20.468,12.077,,,,,,,,,,,,,,,,,,,,,,,
882,Success,19,20,0,0,53.034,0.013,0.199,0.063,0.459,0.279,1.077,0.539,2.119,6.505,7.75,,34.029,,,,,,,,,,,,,,,,,,,,
883,Success,18,19,3,3,38.094,0.005,0.195,0.018,0.489,0.033,1.057,11.258,2.132,,22.905,,,,,,,,,,,,,,,,,,,,,,
884,Success,20,18,1,2,23.189,0.006,0.189,0.02,0.385,0.15,0.826,0.29,5.17,0.583,,15.569,,,,,,,,,,,,,,,,,,,,,
885,Success,18,18,3,1,18.894,0.003,0.191,0.064,0.389,0.125,0.852,11.344,5.925,,,,,,,,,,,,,,,,,,,,,,,,
886,Success,18,21,0,1,115.853,0.008,0.204,0.04,0.504,0.074,1.132,3.159,2.286,,6.007,,23.149,,79.29,,,,,,,,,,,,,,,,,,
887,Success,20,17,1,0,21.089,0.01,0.189,0.044,0.497,0.18,2.306,0.601,,1.261,,15.998,,,,,,,,,,,,,,,,,,,,,
888,Success,21,20,1,0,115.253,0.004,0.219,0.023,0.439,0.099,0.891,0.216,2.139,0.433,6.466,0.951,32.144,71.229,,,,,,,,,,,,,,,,,,,
889,Success,22,24,1,2,1938.752,0.019,0.202,0.047,0.442,0.087,0.871,0.205,1.816,0.444,7.307,0.976,21.446,2.638,45.05,193.106,117.855,,224.154,,1322.085,,,,,,,,,,,,
890,Success,18,22,5,1,308.659,0.012,0.195,0.022,0.385,0.129,0.771,36.449,1.571,,8.653,,19.49,,39.823,,201.161,,,,,,,,,,,,,,,,
891,Success,19,20,0,1,52.454,0.01,0.203,0.017,0.437,0.038,0.954,0.072,2.265,6.434,5.51,,36.514,,,,,,,,,,,,,,,,,,,,
892,Success,18,19,1,2,33.329,0.015,0.195,0.024,0.38,0.049,0.824,3.237,2.361,,26.244,,,,,,,,,,,,,,,,,,,,,,
893,Success,22,18,1,1,119.36,0.009,0.196,0.017,0.462,0.117,1.135,0.261,7.009,0.554,,1.204,,3.619,,104.776,,,,,,,,,,,,,,,,,
894,Success,21,18,0,1,49.274,0.014,0.195,0.037,0.387,0.142,0.89,0.601,5.588,0.876,,2.711,,37.832,,,,,,,,,,,,,,,,,,,
895,Success,18,21,1,0,116.911,0.006,0.191,0.023,0.376,0.234,0.913,5.482,1.855,,9.153,,19.938,,78.739,,,,,,,,,,,,,,,,,,
896,Success,18,21,5,2,136.461,0.012,0.192,0.022,0.411,0.075,0.882,18.551,1.776,,9.312,,20.774,,84.453,,,,,,,,,,,,,,,,,,
897,Success,19,20,2,2,86.21,0.01,0.194,0.034,0.407,0.175,0.831,0.339,2.146,7.553,6.996,,67.525,,,,,,,,,,,,,,,,,,,,
898,Success,18,25,2,1,3349.596,0.01,0.192,0.058,0.371,0.321,0.856,5.776,1.826,,9.235,,20.667,,45.296,,120.29,,241.796,,473.918,,2428.985,,,,,,,,,,
899,Success,19,20,1,1,57.724,0.012,0.232,0.06,0.426,0.273,0.948,0.647,1.772,11.312,7.082,,34.961,,,,,,,,,,,,,,,,,,,,
900,Success,18,22,2,0,313.384,0.008,0.189,0.038,0.375,0.384,0.866,5.794,1.779,,9.364,,20.675,,43.49,,230.423,,,,,,,,,,,,,,,,
901,Success,19,21,2,3,152.583,0.012,0.187,0.024,0.371,0.367,0.764,0.71,1.512,21.372,7.025,,20.695,,99.544,,,,,,,,,,,,,,,,,,
902,Success,18,19,0,1,26.767,0.002,0.201,0.06,0.398,0.185,0.927,3.099,1.843,,20.052,,,,,,,,,,,,,,,,,,,,,,
903,Success,22,19,1,0,136.457,0.006,0.195,0.076,0.452,0.204,0.843,0.549,2.058,1.105,12.112,2.524,,9.232,,107.1,,,,,,,,,,,,,,,,,
904,Success,19,20,1,2,56.738,0.001,0.194,0.05,0.411,0.092,0.884,0.178,1.849,11.463,4.704,,36.912,,,,,,,,,,,,,,,,,,,,
905,Success,24,19,1,0,639.39,0.025,0.184,0.048,0.374,0.088,0.922,0.195,2.214,0.86,12.775,1.963,,5.007,,10.598,,38.1,,566.036,,,,,,,,,,,,,
906,Success,20,23,0,0,624.623,0.006,0.202,0.07,0.403,0.13,0.801,0.253,1.683,0.508,9.158,14.859,20.215,,43.64,,108.702,,423.992,,,,,,,,,,,,,,
907,Success,22,20,2,1,276.649,0.01,0.198,0.044,0.394,0.088,0.795,0.326,1.616,1.387,6.819,3.075,35.62,7.917,,218.358,,,,,,,,,,,,,,,,,
908,Success,18,21,2,0,116.049,0.01,0.191,0.028,0.396,0.045,0.816,3.664,1.648,,9.547,,21.306,,78.399,,,,,,,,,,,,,,,,,,
909,Success,17,20,7,1,114.335,0.011,0.188,0.027,0.381,62.882,0.78,,1.583,,6.725,,41.758,,,,,,,,,,,,,,,,,,,,
910,Success,20,20,0,0,63.896,0.009,0.193,0.017,0.388,0.087,0.777,0.167,2.106,0.393,10.35,14.758,34.651,,,,,,,,,,,,,,,,,,,,
911,Success,19,18,0,2,15.728,0.009,0.202,0.037,0.402,0.117,1.034,0.225,7.266,6.435,,,,,,,,,,,,,,,,,,,,,,,
912,Success,18,17,2,1,7.005,0.016,0.189,0.029,0.419,0.059,2.397,3.896,,,,,,,,,,,,,,,,,,,,,,,,,
913,Success,25,19,2,1,3483.09,0.014,0.19,0.025,0.45,0.216,0.911,0.1,1.846,1.303,13.154,2.955,,7.976,,17.091,,54.102,,110.659,,3272.098,,,,,,,,,,,
914,Success,20,21,1,2,138.44,0.002,0.191,0.044,0.382,0.18,1.03,0.362,2.096,0.724,7.602,25.831,21.783,,78.213,,,,,,,,,,,,,,,,,,
915,Success,18,18,1,1,14.306,0.013,0.189,0.04,0.371,0.149,1.111,5.434,6.999,,,,,,,,,,,,,,,,,,,,,,,,
916,Success,18,19,0,1,27.297,0.009,0.201,0.04,0.416,0.148,1.104,3.1,2.096,,20.184,,,,,,,,,,,,,,,,,,,,,,
917,Success,21,20,1,1,89.936,0.007,0.185,0.027,0.393,0.056,0.812,0.326,1.645,0.634,7.925,1.444,36.536,39.946,,,,,,,,,,,,,,,,,,,
918,Success,18,18,0,0,9.518,0.013,0.196,0.02,0.38,0.217,0.91,3.122,4.659,,,,,,,,,,,,,,,,,,,,,,,,
919,Success,18,19,1,0,24.404,0.006,0.191,0.01,0.376,0.038,0.767,5.487,2.13,,15.4,,,,,,,,,,,,,,,,,,,,,,
920,Success,18,19,2,3,48.399,0.014,0.206,0.031,0.402,0.295,1.012,10.209,2.036,,34.193,,,,,,,,,,,,,,,,,,,,,,
921,Success,19,17,3,1,18.498,0.005,0.196,0.061,0.421,0.328,2.423,0.646,,14.419,,,,,,,,,,,,,,,,,,,,,,,
922,Success,18,19,1,0,22.262,0.013,0.194,0.058,0.435,0.223,0.762,3.279,1.8,,15.499,,,,,,,,,,,,,,,,,,,,,,
923,Success,19,19,0,0,21.222,0.004,0.206,0.063,0.455,0.155,0.952,0.49,1.796,6.48,10.622,,,,,,,,,,,,,,,,,,,,,,
924,Success,18,18,1,2,17.456,0.01,0.193,0.047,0.52,0.087,1.139,3.421,12.04,,,,,,,,,,,,,,,,,,,,,,,,
925,Success,19,17,1,2,14.188,0.011,0.196,0.05,0.512,0.227,5.879,0.535,,6.777,,,,,,,,,,,,,,,,,,,,,,,
926,Success,19,19,1,0,32.053,0.009,0.191,0.063,0.388,0.067,0.77,0.728,3.105,11.336,15.396,,,,,,,,,,,,,,,,,,,,,,
927,Success,20,21,2,0,163.724,0.012,0.203,0.024,0.408,0.051,0.832,0.218,1.695,0.49,9.582,50.005,22.715,,77.489,,,,,,,,,,,,,,,,,,
928,Success,22,20,0,1,140.755,0.008,0.21,0.043,0.419,0.104,0.854,0.702,1.791,1.5,4.429,3.284,26.287,9.961,,91.164,,,,,,,,,,,,,,,,,
929,Success,18,18,1,1,11.794,0.004,0.189,0.036,0.414,0.086,0.829,5.382,4.854,,,,,,,,,,,,,,,,,,,,,,,,
930,Success,18,21,1,1,119.733,0.009,0.192,0.017,0.37,0.056,0.826,5.448,2.161,,5.745,,11.038,,93.872,,,,,,,,,,,,,,,,,,
931,Success,21,20,2,1,176.307,0.006,0.195,0.074,0.388,0.019,0.771,0.264,1.865,0.58,4.546,1.235,36.079,130.285,,,,,,,,,,,,,,,,,,,
932,Success,18,20,0,0,36.486,0.011,0.194,0.02,0.376,0.229,0.829,3.1,1.704,,4.865,,25.158,,,,,,,,,,,,,,,,,,,,
933,Success,17,20,0,0,36.406,0.013,0.189,0.037,0.395,1.553,1.011,,2.091,,5.437,,25.68,,,,,,,,,,,,,,,,,,,,
934,Success,21,18,2,2,85.037,0.002,0.205,0.038,0.406,0.219,0.791,0.423,5.414,0.848,,3.352,,73.341,,,,,,,,,,,,,,,,,,,
935,Success,17,18,1,0,8.99,0.01,0.196,0.024,0.406,2.733,0.869,,4.753,,,,,,,,,,,,,,,,,,,,,,,,
936,Success,17,18,0,1,8.309,0.007,0.213,0.096,0.422,1.548,0.956,,5.066,,,,,,,,,,,,,,,,,,,,,,,,
937,Success,17,18,2,0,9.636,0.023,0.206,0.081,0.493,2.931,1.069,,4.833,,,,,,,,,,,,,,,,,,,,,,,,
938,Success,24,19,0,0,575.683,0.013,0.27,0.03,0.496,0.062,0.907,0.274,1.906,0.624,13.303,1.294,,4.21,,8.555,,20.551,,523.187,,,,,,,,,,,,,
939,Success,23,18,3,0,300.511,0.005,0.196,0.009,0.39,0.194,0.936,0.387,4.712,0.79,,2.026,,5.588,,12.253,,273.025,,,,,,,,,,,,,,,
940,Success,18,17,1,2,10.006,0.013,0.186,0.027,0.498,0.05,5.969,3.264,,,,,,,,,,,,,,,,,,,,,,,,,
941,Success,20,22,1,2,382.522,0.015,0.192,0.046,0.386,0.105,0.842,0.216,1.794,0.431,5.074,26.027,11.227,,24.896,,311.27,,,,,,,,,,,,,,,,
942,Success,18,18,0,2,12.595,0.023,0.203,0.066,0.398,0.313,0.867,3.086,7.639,,,,,,,,,,,,,,,,,,,,,,,,
943,Success,17,17,1,1,5.847,0.021,0.191,0.07,0.404,1.625,3.537,,,,,,,,,,,,,,,,,,,,,,,,,,
944,Success,19,17,0,1,9.678,0.01,0.192,0.018,0.373,0.068,2.379,0.204,,6.434,,,,,,,,,,,,,,,,,,,,,,,
945,Success,17,19,1,2,22.137,0.008,0.198,0.031,0.409,1.628,0.835,,2.233,,16.796,,,,,,,,,,,,,,,,,,,,,,
946,Success,17,19,0,0,20.394,0.011,0.201,0.014,0.413,1.55,0.854,,1.709,,15.641,,,,,,,,,,,,,,,,,,,,,,
947,Success,19,19,0,3,28.193,0.013,0.193,0.083,0.413,0.154,0.877,0.369,2.914,6.468,16.709,,,,,,,,,,,,,,,,,,,,,,
948,Success,20,17,1,0,31.431,0.008,0.197,0.04,0.44,0.136,2.376,0.636,,1.346,,26.253,,,,,,,,,,,,,,,,,,,,,
949,Success,21,17,1,2,78.461,0.006,0.22,0.02,0.414,0.117,2.582,0.227,,1.118,,2.432,,71.325,,,,,,,,,,,,,,,,,,,
950,Success,17,17,0,1,5.754,0.028,0.194,0.069,0.401,1.541,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,
951,Success,21,18,1,5,109.311,0.006,0.196,0.021,0.391,0.05,0.825,0.718,31.404,1.455,,3.169,,71.076,,,,,,,,,,,,,,,,,,,
952,Success,19,21,2,0,95.821,0.014,0.197,0.027,0.403,0.106,0.863,0.398,1.779,12.233,4.556,,11.669,,63.574,,,,,,,,,,,,,,,,,,
953,Success,17,17,1,3,6.498,0.011,0.203,0.027,0.418,1.646,4.193,,,,,,,,,,,,,,,,,,,,,,,,,,
954,Success,17,20,0,0,36.365,0.004,0.207,0.041,0.407,1.581,0.967,,2.005,,5.508,,25.646,,,,,,,,,,,,,,,,,,,,
955,Success,18,18,1,0,12.269,0.009,0.187,0.135,0.362,0.281,1.125,5.439,4.731,,,,,,,,,,,,,,,,,,,,,,,,
956,Success,21,21,1,2,209.193,0.011,0.184,0.033,0.419,0.074,0.843,0.514,1.705,1.039,7.009,2.364,20.77,63.91,110.317,,,,,,,,,,,,,,,,,,
957,Success,19,18,1,0,18.327,0.001,0.195,0.07,0.408,0.129,0.928,0.534,4.641,11.42,,,,,,,,,,,,,,,,,,,,,,,
958,Success,22,18,0,2,112.851,0.008,0.185,0.037,0.401,0.075,0.812,0.275,5.252,0.558,,1.182,,3.037,,101.03,,,,,,,,,,,,,,,,,
959,Success,19,19,0,0,23.71,0.006,0.198,0.097,0.382,0.277,0.946,0.559,1.882,6.47,12.893,,,,,,,,,,,,,,,,,,,,,,
960,Success,19,21,1,1,121.504,0.019,0.189,0.078,0.375,0.333,0.781,0.644,2.615,6.797,8.751,,20.028,,80.895,,,,,,,,,,,,,,,,,,
961,Success,22,17,0,2,108.156,0.015,0.219,0.03,0.428,0.13,2.647,0.251,,1.062,,1.328,,4.002,,98.043,,,,,,,,,,,,,,,,,
962,Success,18,19,1,0,17.817,0.008,0.196,0.02,0.379,0.038,0.838,3.297,1.718,,11.324,,,,,,,,,,,,,,,,,,,,,,
963,Success,18,18,1,1,14.384,0.006,0.208,0.021,0.463,0.191,0.985,5.476,7.034,,,,,,,,,,,,,,,,,,,,,,,,
964,Success,18,18,0,1,12.057,0.009,0.19,0.054,0.405,0.235,0.979,3.116,7.068,,,,,,,,,,,,,,,,,,,,,,,,
965,Success,22,17,0,1,110.486,0.011,0.233,0.123,0.505,0.24,3.58,0.488,,0.957,,2.105,,6.687,,95.556,,,,,,,,,,,,,,,,,
966,Success,20,18,0,2,26.572,0.004,0.203,0.013,0.403,0.349,0.84,0.682,7.914,1.37,,14.794,,,,,,,,,,,,,,,,,,,,,
967,Success,22,20,1,1,142.368,0.009,0.205,0.016,0.402,0.239,0.902,0.509,2.043,1.021,4.922,2.239,25.932,6.812,,97.115,,,,,,,,,,,,,,,,,
