Seed,Pass/Fail,log2traces inner hash,log2traces outer hash,log2 hypotheses inner hash,log2 hypotheses outer hash,total time,inner time - 15,outer time - 15,inner time - 16,outer time - 16,inner time - 17,outer time - 17,inner time - 18,outer time - 18,inner time - 19,outer time - 19,inner time - 20,outer time - 20,inner time - 21,outer time - 21,inner time - 22,outer time - 22,inner time - 23,outer time - 23,inner time - 24,outer time - 24,inner time - 25,outer time - 25,inner time - 26,outer time - 26,inner time - 27,outer time - 27,inner time - 28,outer time - 28,inner time - 29,outer time - 29,inner time - 30,outer time - 30
578,Success,17,17,1,0,2.226,0.017,0.089,0.05,0.249,0.726,1.095,,,,,,,,,,,,,,,,,,,,,,,,,,
579,Success,19,17,0,0,4.341,0.023,0.088,0.043,0.22,0.151,1.086,0.286,,2.445,,,,,,,,,,,,,,,,,,,,,,,
580,Success,18,17,4,2,16.779,0.009,0.079,0.017,0.218,0.062,1.746,14.648,,,,,,,,,,,,,,,,,,,,,,,,,
581,Success,16,18,0,1,4.211,0.008,0.101,0.352,0.287,,0.496,,2.968,,,,,,,,,,,,,,,,,,,,,,,,
582,Success,17,22,1,0,68.974,0.045,0.09,0.087,0.223,1.119,0.447,,1.101,,2.211,,5.456,,12.183,,46.014,,,,,,,,,,,,,,,,
583,Success,18,18,1,1,5.38,0.008,0.098,0.057,0.238,0.105,0.561,2.112,2.2,,,,,,,,,,,,,,,,,,,,,,,,
584,Success,17,16,1,1,1.835,0.007,0.09,0.012,0.618,1.108,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,Success,17,20,1,1,15.969,0.01,0.126,0.063,0.299,1.108,0.595,,1.161,,2.447,,10.16,,,,,,,,,,,,,,,,,,,,
586,Success,17,17,1,0,2.565,0.015,0.087,0.058,0.243,1.096,1.066,,,,,,,,,,,,,,,,,,,,,,,,,,
587,Success,17,18,0,1,4.475,0.013,0.101,0.028,0.244,0.644,0.49,,2.955,,,,,,,,,,,,,,,,,,,,,,,,
588,Success,16,18,1,1,3.455,0.015,0.097,0.39,0.234,,0.511,,2.208,,,,,,,,,,,,,,,,,,,,,,,,
589,Success,17,16,3,1,3.285,0.004,0.092,0.008,0.853,2.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,Success,17,17,1,1,2.782,0.035,0.095,0.067,0.252,0.791,1.542,,,,,,,,,,,,,,,,,,,,,,,,,,
591,Success,19,21,0,6,240.01,0.007,0.081,0.012,0.212,0.068,0.463,0.128,1.025,2.437,3.003,,7.266,,225.307,,,,,,,,,,,,,,,,,,
592,Success,18,16,1,0,2.935,0.013,0.095,0.045,0.576,0.089,,2.117,,,,,,,,,,,,,,,,,,,,,,,,,
593,Success,16,17,1,1,1.852,0.013,0.092,0.388,0.23,,1.129,,,,,,,,,,,,,,,,,,,,,,,,,,
594,Success,17,20,2,1,19.09,0.012,0.083,0.031,0.224,1.258,0.568,,1.097,,2.331,,13.486,,,,,,,,,,,,,,,,,,,,
595,Success,17,17,2,1,3.549,0.01,0.088,0.058,0.226,2.029,1.137,,,,,,,,,,,,,,,,,,,,,,,,,,
596,Success,18,16,1,1,2.241,0.01,0.087,0.025,0.614,0.096,,1.409,,,,,,,,,,,,,,,,,,,,,,,,,
597,Success,16,17,0,1,1.869,0.015,0.09,0.349,0.289,,1.126,,,,,,,,,,,,,,,,,,,,,,,,,,
598,Success,17,19,1,0,6.919,0.026,0.083,0.048,0.219,0.709,0.45,,1.101,,4.282,,,,,,,,,,,,,,,,,,,,,,
599,Success,21,17,1,1,16.853,0.012,0.09,0.025,0.23,0.058,1.11,0.11,,0.219,,1.358,,13.639,,,,,,,,,,,,,,,,,,,
600,Success,16,24,1,3,829.13,0.012,0.099,0.616,0.324,,0.479,,0.984,,1.969,,8.818,,19.657,,25.87,,72.787,,697.515,,,,,,,,,,,,
601,Success,16,20,0,1,13.693,0.012,0.089,0.35,0.218,,0.515,,0.921,,1.945,,9.643,,,,,,,,,,,,,,,,,,,,
602,Success,17,18,0,0,3.685,0.01,0.11,0.039,0.263,0.636,0.546,,2.08,,,,,,,,,,,,,,,,,,,,,,,,
603,Success,18,17,1,0,3.862,0.042,0.089,0.076,0.232,0.145,1.134,2.144,,,,,,,,,,,,,,,,,,,,,,,,,
604,Success,17,25,1,1,1080.69,0.007,0.089,0.076,0.226,1.107,0.464,,0.93,,2.03,,5.019,,10.338,,22.331,,64.112,,141.739,,832.222,,,,,,,,,,
605,Success,19,17,1,3,6.618,0.012,0.11,0.049,0.257,0.089,1.689,0.169,,4.244,,,,,,,,,,,,,,,,,,,,,,,
606,Success,18,20,1,0,15.472,0.012,0.103,0.049,0.256,0.112,0.504,2.11,1.025,,2.124,,9.177,,,,,,,,,,,,,,,,,,,,
607,Success,17,20,0,0,14.26,0.007,0.091,0.072,0.258,0.632,0.463,,1.03,,2.179,,9.528,,,,,,,,,,,,,,,,,,,,
608,Success,20,17,2,0,18.563,0.016,0.102,0.035,0.269,0.065,1.083,0.125,,0.623,,16.244,,,,,,,,,,,,,,,,,,,,,
609,Success,18,17,1,0,3.698,0.012,0.083,0.023,0.259,0.086,1.113,2.122,,,,,,,,,,,,,,,,,,,,,,,,,
610,Success,16,16,1,0,1.063,0.017,0.084,0.391,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,Success,20,18,1,1,13.004,0.01,0.091,0.043,0.22,0.08,0.579,0.163,2.93,0.322,,8.564,,,,,,,,,,,,,,,,,,,,,
612,Success,17,16,1,2,2.273,0.013,0.096,0.057,1.404,0.703,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,Success,17,16,1,1,1.523,0.031,0.112,0.063,0.611,0.706,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,Success,17,17,1,1,2.697,0.017,0.092,0.075,0.239,0.708,1.565,,,,,,,,,,,,,,,,,,,,,,,,,,
615,Success,19,17,1,1,5.9,0.005,0.086,0.027,0.267,0.051,1.142,0.096,,4.226,,,,,,,,,,,,,,,,,,,,,,,
616,Success,17,17,0,1,2.62,0.016,0.09,0.062,0.227,0.644,1.581,,,,,,,,,,,,,,,,,,,,,,,,,,
617,Success,16,18,1,1,3.462,0.039,0.09,0.388,0.223,,0.456,,2.267,,,,,,,,,,,,,,,,,,,,,,,,
618,Success,17,20,1,0,15.706,0.012,0.085,0.09,0.22,0.766,0.441,,0.865,,2.178,,11.048,,,,,,,,,,,,,,,,,,,,
619,Success,16,20,1,1,19.535,0.043,0.081,0.61,0.239,,0.469,,0.963,,2.236,,14.893,,,,,,,,,,,,,,,,,,,,
620,Success,18,17,2,2,4.357,0.04,0.09,0.072,0.282,0.133,1.368,2.371,,,,,,,,,,,,,,,,,,,,,,,,,
621,Success,17,17,3,1,4.067,0.014,0.091,0.037,0.225,2.541,1.158,,,,,,,,,,,,,,,,,,,,,,,,,,
622,Success,16,16,0,2,1.434,0.018,0.094,0.354,0.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,Success,16,17,0,1,2.384,0.003,0.113,0.355,0.347,,1.566,,,,,,,,,,,,,,,,,,,,,,,,,,
624,Success,18,19,1,3,11.488,0.019,0.098,0.037,0.232,0.119,0.462,1.421,0.953,,8.147,,,,,,,,,,,,,,,,,,,,,,
625,Success,17,18,0,1,4.708,0.012,0.087,0.084,0.29,0.648,0.585,,3.001,,,,,,,,,,,,,,,,,,,,,,,,
626,Success,20,20,2,1,31.517,0.009,0.083,0.016,0.218,0.098,0.523,0.176,1.032,0.414,2.901,11.402,14.645,,,,,,,,,,,,,,,,,,,,
627,Success,19,18,0,1,6.691,0.013,0.119,0.024,0.222,0.089,0.44,0.173,3.113,2.498,,,,,,,,,,,,,,,,,,,,,,,
628,Success,23,17,3,3,198.368,0.032,0.089,0.062,0.227,0.121,1.655,0.23,,0.521,,1.117,,2.411,,5.708,,186.194,,,,,,,,,,,,,,,
629,Success,16,17,2,1,2.306,0.033,0.1,0.715,0.303,,1.154,,,,,,,,,,,,,,,,,,,,,,,,,,
630,Success,16,17,1,2,3.025,0.046,0.101,0.614,0.28,,1.984,,,,,,,,,,,,,,,,,,,,,,,,,,
631,Success,16,21,0,1,38.632,0.02,0.084,0.349,0.241,,0.525,,1.097,,2.319,,5.218,,28.779,,,,,,,,,,,,,,,,,,
632,Success,17,18,1,0,4.065,0.036,0.09,0.066,0.235,1.094,0.486,,2.059,,,,,,,,,,,,,,,,,,,,,,,,
633,Success,16,16,0,0,1.093,0.003,0.089,0.351,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Success,19,17,0,1,4.402,0.01,0.098,0.021,0.267,0.145,1.123,0.277,,2.461,,,,,,,,,,,,,,,,,,,,,,,
635,Success,18,16,1,1,2.494,0.005,0.085,0.064,0.846,0.074,,1.419,,,,,,,,,,,,,,,,,,,,,,,,,
636,Success,18,17,1,0,2.962,0.02,0.098,0.042,0.248,0.078,1.13,1.346,,,,,,,,,,,,,,,,,,,,,,,,,
637,Success,20,17,1,0,8.144,0.015,0.093,0.019,0.212,0.091,1.052,0.26,,0.514,,5.887,,,,,,,,,,,,,,,,,,,,,
638,Success,16,18,0,0,3.208,0.021,0.087,0.35,0.221,,0.481,,2.047,,,,,,,,,,,,,,,,,,,,,,,,
639,Success,18,19,0,1,9.328,0.012,0.096,0.063,0.252,0.121,0.512,1.214,1.036,,6.023,,,,,,,,,,,,,,,,,,,,,,
640,Success,18,19,1,2,10.562,0.022,0.093,0.063,0.234,0.072,0.553,2.12,0.934,,6.471,,,,,,,,,,,,,,,,,,,,,,
641,Success,16,20,1,0,16.067,0.008,0.084,0.612,0.209,,0.562,,1.12,,2.526,,10.945,,,,,,,,,,,,,,,,,,,,
642,Success,18,17,1,1,3.012,0.02,0.088,0.04,0.218,0.069,1.154,1.422,,,,,,,,,,,,,,,,,,,,,,,,,
643,Success,15,17,0,1,2.056,0.196,0.111,,0.215,,1.533,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Success,26,18,3,1,2685.114,0.016,0.095,0.05,0.234,0.098,0.461,0.199,2.212,0.414,,0.906,,2.112,,4.794,,13.302,,30.313,,67.337,,2562.57,,,,,,,,,
645,Success,17,17,0,1,2.643,0.011,0.11,0.069,0.269,0.635,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,
646,Success,18,18,1,1,5.253,0.007,0.083,0.042,0.242,0.078,0.503,1.353,2.946,,,,,,,,,,,,,,,,,,,,,,,,
647,Success,17,18,0,0,3.571,0.01,0.104,0.018,0.242,0.635,0.488,,2.073,,,,,,,,,,,,,,,,,,,,,,,,
648,Success,20,19,1,1,12.026,0.005,0.09,0.025,0.253,0.052,0.497,0.076,0.991,0.149,4.319,5.57,,,,,,,,,,,,,,,,,,,,,
649,Success,21,17,6,1,246.155,0.009,0.091,0.017,0.226,0.062,1.123,0.119,,0.487,,2.057,,241.964,,,,,,,,,,,,,,,,,,,
650,Success,18,17,4,2,7.115,0.009,0.093,0.017,0.246,0.031,1.907,4.813,,,,,,,,,,,,,,,,,,,,,,,,,
651,Success,17,16,0,0,1.363,0.015,0.106,0.03,0.573,0.639,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,Success,17,16,4,0,4.208,0.011,0.085,0.02,0.577,3.516,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,Success,16,21,0,0,39.389,0.01,0.085,0.354,0.225,,0.483,,0.977,,2.274,,6.888,,28.094,,,,,,,,,,,,,,,,,,
654,Success,17,16,0,2,1.731,0.003,0.1,0.063,0.925,0.639,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,Success,16,17,1,4,3.426,0.044,0.082,0.611,0.248,,2.441,,,,,,,,,,,,,,,,,,,,,,,,,,
656,Success,17,17,2,1,2.416,0.025,0.092,0.046,0.246,0.879,1.127,,,,,,,,,,,,,,,,,,,,,,,,,,
657,Success,16,17,0,2,3.229,0.041,0.089,0.351,0.247,,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,
658,Success,18,17,0,0,2.899,0.016,0.088,0.057,0.265,0.105,1.146,1.221,,,,,,,,,,,,,,,,,,,,,,,,,
659,Success,17,16,0,1,1.645,0.015,0.094,0.048,0.851,0.637,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,Success,17,24,4,1,565.102,0.004,0.093,0.036,0.23,4.534,0.53,,1.032,,2.132,,5.174,,11.881,,25.65,,75.418,,438.386,,,,,,,,,,,,
661,Success,16,16,0,1,1.077,0.015,0.1,0.35,0.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,Success,19,19,2,0,11.58,0.011,0.092,0.019,0.248,0.074,0.593,0.153,1.169,4.809,4.411,,,,,,,,,,,,,,,,,,,,,,
663,Success,17,17,1,1,2.323,0.002,0.095,0.053,0.291,0.741,1.141,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Success,16,17,2,0,2.09,0.009,0.091,0.712,0.22,,1.058,,,,,,,,,,,,,,,,,,,,,,,,,,
665,Success,16,24,1,4,836.535,0.017,0.087,0.613,0.283,,0.561,,1.087,,2.261,,6.643,,12.081,,25.655,,72.989,,714.258,,,,,,,,,,,,
666,Success,17,17,1,2,4.085,0.01,0.096,0.082,0.257,1.107,2.533,,,,,,,,,,,,,,,,,,,,,,,,,,
667,Success,18,17,0,1,2.79,0.005,0.091,0.024,0.231,0.045,1.178,1.217,,,,,,,,,,,,,,,,,,,,,,,,,
668,Success,17,17,1,0,2.297,0.027,0.083,0.049,0.295,0.743,1.099,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Success,17,16,2,0,1.586,0.012,0.107,0.025,0.573,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Success,18,18,2,1,7.182,0.015,0.093,0.082,0.233,0.151,0.464,3.906,2.237,,,,,,,,,,,,,,,,,,,,,,,,
671,Success,17,16,1,1,2.116,0.023,0.094,0.039,0.855,1.105,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Success,18,20,0,1,15.005,0.02,0.085,0.042,0.244,0.078,0.489,1.221,0.978,,2.04,,9.808,,,,,,,,,,,,,,,,,,,,
673,Success,16,19,2,0,6.536,0.024,0.084,0.528,0.216,,0.471,,0.958,,4.255,,,,,,,,,,,,,,,,,,,,,,
674,Success,20,18,1,0,9.747,0.017,0.087,0.085,0.228,0.157,0.526,0.298,2.078,0.633,,5.639,,,,,,,,,,,,,,,,,,,,,
675,Success,21,17,0,1,13.876,0.012,0.085,0.022,0.22,0.097,1.146,0.214,,0.402,,0.81,,10.868,,,,,,,,,,,,,,,,,,,
676,Success,17,17,1,2,2.969,0.037,0.088,0.088,0.259,0.775,1.722,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Success,18,16,1,0,3.01,0.018,0.083,0.081,0.578,0.154,,2.097,,,,,,,,,,,,,,,,,,,,,,,,,
678,Success,18,17,1,0,3.599,0.013,0.085,0.025,0.223,0.045,1.114,2.095,,,,,,,,,,,,,,,,,,,,,,,,,
679,Success,20,17,1,0,10.472,0.008,0.104,0.019,0.248,0.035,1.048,0.087,,0.172,,8.751,,,,,,,,,,,,,,,,,,,,,
680,Success,20,17,2,1,12.582,0.012,0.082,0.031,0.209,0.064,1.525,0.122,,0.241,,10.295,,,,,,,,,,,,,,,,,,,,,
681,Success,16,17,1,1,2.288,0.019,0.089,0.404,0.237,,1.539,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Success,18,18,1,3,8.745,0.013,0.086,0.048,0.226,0.129,0.492,2.143,5.608,,,,,,,,,,,,,,,,,,,,,,,,
683,Success,19,18,0,1,5.933,0.021,0.095,0.039,0.228,0.115,0.578,0.221,2.2,2.435,,,,,,,,,,,,,,,,,,,,,,,
684,Success,17,16,2,1,1.67,0.007,0.084,0.064,0.615,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,Success,17,18,0,1,4.508,0.007,0.091,0.019,0.227,0.647,0.53,,2.987,,,,,,,,,,,,,,,,,,,,,,,,
686,Success,18,16,2,0,3.345,0.022,0.085,0.052,0.589,0.097,,2.499,,,,,,,,,,,,,,,,,,,,,,,,,
687,Success,17,18,3,0,5.471,0.005,0.089,0.018,0.26,2.573,0.458,,2.069,,,,,,,,,,,,,,,,,,,,,,,,
688,Success,18,18,0,0,4.343,0.01,0.092,0.03,0.28,0.055,0.596,1.213,2.068,,,,,,,,,,,,,,,,,,,,,,,,
689,Success,18,20,1,4,40.826,0.005,0.087,0.07,0.227,0.146,0.531,2.127,0.964,,2.342,,34.327,,,,,,,,,,,,,,,,,,,,
690,Success,17,17,1,1,2.702,0.02,0.101,0.078,0.251,0.703,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,
691,Success,17,17,0,1,2.175,0.015,0.087,0.027,0.258,0.635,1.153,,,,,,,,,,,,,,,,,,,,,,,,,,
692,Success,18,16,1,1,3.265,0.005,0.087,0.034,0.858,0.158,,2.123,,,,,,,,,,,,,,,,,,,,,,,,,
693,Success,18,18,1,0,4.591,0.031,0.096,0.083,0.248,0.164,0.577,1.348,2.043,,,,,,,,,,,,,,,,,,,,,,,,
694,Success,19,17,1,2,6.303,0.005,0.093,0.046,0.266,0.083,1.403,0.182,,4.226,,,,,,,,,,,,,,,,,,,,,,,
695,Success,18,18,0,1,4.381,0.005,0.083,0.048,0.219,0.15,0.494,1.213,2.169,,,,,,,,,,,,,,,,,,,,,,,,
696,Success,16,18,2,0,3.992,0.004,0.096,1.129,0.245,,0.479,,2.04,,,,,,,,,,,,,,,,,,,,,,,,
697,Success,18,17,0,0,2.746,0.02,0.085,0.036,0.273,0.067,1.05,1.215,,,,,,,,,,,,,,,,,,,,,,,,,
698,Success,16,18,0,1,3.405,0.01,0.089,0.353,0.227,,0.527,,2.199,,,,,,,,,,,,,,,,,,,,,,,,
699,Success,19,17,3,1,11.82,0.009,0.091,0.017,0.224,0.031,1.179,0.293,,9.977,,,,,,,,,,,,,,,,,,,,,,,
700,Success,18,17,2,1,5.575,0.012,0.095,0.023,0.232,0.042,1.246,3.924,,,,,,,,,,,,,,,,,,,,,,,,,
701,Success,17,18,1,0,3.96,0.003,0.087,0.006,0.218,1.106,0.489,,2.049,,,,,,,,,,,,,,,,,,,,,,,,
702,Success,17,16,0,0,1.345,0.005,0.083,0.055,0.569,0.634,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,Success,17,17,0,1,2.628,0.016,0.086,0.078,0.264,0.64,1.543,,,,,,,,,,,,,,,,,,,,,,,,,,
704,Success,19,17,1,0,4.278,0.008,0.091,0.027,0.218,0.05,1.052,0.117,,2.714,,,,,,,,,,,,,,,,,,,,,,,
705,Success,16,17,3,0,2.456,0.019,0.081,1.05,0.254,,1.051,,,,,,,,,,,,,,,,,,,,,,,,,,
706,Success,17,18,1,0,3.659,0.008,0.087,0.093,0.225,0.703,0.5,,2.043,,,,,,,,,,,,,,,,,,,,,,,,
707,Success,22,19,0,1,35.998,0.007,0.087,0.015,0.242,0.068,0.471,0.118,0.989,0.302,5.933,0.654,,1.57,,25.542,,,,,,,,,,,,,,,,,
708,Success,18,17,0,1,3.25,0.023,0.087,0.022,0.224,0.084,1.578,1.232,,,,,,,,,,,,,,,,,,,,,,,,,
709,Success,17,17,0,0,2.188,0.025,0.089,0.054,0.294,0.64,1.085,,,,,,,,,,,,,,,,,,,,,,,,,,
710,Success,19,18,0,0,5.881,0.017,0.092,0.052,0.275,0.101,0.562,0.203,2.1,2.478,,,,,,,,,,,,,,,,,,,,,,,
711,Success,20,17,2,3,16.254,0.007,0.106,0.056,0.246,0.122,4.603,0.309,,0.44,,10.363,,,,,,,,,,,,,,,,,,,,,
712,Success,19,20,1,0,16.742,0.024,0.084,0.046,0.216,0.164,0.52,0.314,1.048,2.944,2.301,,9.082,,,,,,,,,,,,,,,,,,,,
713,Success,16,20,1,2,25.161,0.046,0.089,0.388,0.262,,0.528,,1.14,,2.266,,20.442,,,,,,,,,,,,,,,,,,,,
714,Success,19,18,3,1,10.236,0.018,0.082,0.039,0.246,0.065,0.518,0.127,2.974,6.167,,,,,,,,,,,,,,,,,,,,,,,
715,Success,16,16,1,0,1.3,0.013,0.088,0.617,0.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Success,19,17,0,1,4.394,0.033,0.091,0.075,0.227,0.132,1.124,0.285,,2.428,,,,,,,,,,,,,,,,,,,,,,,
717,Success,17,16,1,1,1.739,0.025,0.085,0.046,0.862,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,Success,17,21,1,1,42.193,0.013,0.083,0.04,0.219,1.107,0.435,,0.86,,2.413,,8.019,,29.005,,,,,,,,,,,,,,,,,,
719,Success,17,18,1,1,4.089,0.03,0.086,0.057,0.215,1.093,0.44,,2.168,,,,,,,,,,,,,,,,,,,,,,,,
720,Success,17,17,0,1,2.608,0.026,0.089,0.048,0.275,0.635,1.534,,,,,,,,,,,,,,,,,,,,,,,,,,
721,Success,18,18,1,0,4.238,0.01,0.083,0.022,0.223,0.04,0.454,1.361,2.045,,,,,,,,,,,,,,,,,,,,,,,,
722,Success,18,17,1,0,3.708,0.007,0.093,0.038,0.217,0.07,1.148,2.134,,,,,,,,,,,,,,,,,,,,,,,,,
723,Success,18,17,1,0,3.808,0.012,0.089,0.073,0.241,0.14,1.145,2.108,,,,,,,,,,,,,,,,,,,,,,,,,
724,Success,17,18,1,1,3.842,0.008,0.084,0.066,0.256,0.701,0.561,,2.167,,,,,,,,,,,,,,,,,,,,,,,,
725,Success,18,18,1,4,9.753,0.003,0.106,0.033,0.28,0.062,0.653,2.121,6.493,,,,,,,,,,,,,,,,,,,,,,,,
726,Success,16,17,1,3,3.014,0.008,0.084,0.386,0.24,,2.296,,,,,,,,,,,,,,,,,,,,,,,,,,
727,Success,17,18,0,1,4.575,0.01,0.088,0.075,0.225,0.638,0.567,,2.972,,,,,,,,,,,,,,,,,,,,,,,,
728,Success,18,18,0,3,6.707,0.01,0.085,0.019,0.213,0.173,0.615,1.214,4.377,,,,,,,,,,,,,,,,,,,,,,,,
729,Success,19,17,2,0,5.139,0.024,0.096,0.043,0.232,0.091,1.074,0.195,,3.385,,,,,,,,,,,,,,,,,,,,,,,
730,Success,21,17,0,1,14.865,0.003,0.086,0.064,0.214,0.128,1.212,0.271,,0.511,,1.129,,11.247,,,,,,,,,,,,,,,,,,,
731,Success,17,17,0,1,2.198,0.03,0.087,0.051,0.247,0.633,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,
732,Success,17,20,0,1,16.712,0.01,0.084,0.022,0.251,0.637,0.506,,0.998,,2.312,,11.893,,,,,,,,,,,,,,,,,,,,
733,Success,20,16,0,2,7.124,0.007,0.119,0.015,1.402,0.073,,0.172,,0.338,,4.997,,,,,,,,,,,,,,,,,,,,,
734,Success,16,18,1,1,3.771,0.008,0.094,0.614,0.287,,0.558,,2.209,,,,,,,,,,,,,,,,,,,,,,,,
735,Success,17,18,0,1,3.805,0.008,0.123,0.015,0.288,0.635,0.556,,2.179,,,,,,,,,,,,,,,,,,,,,,,,
736,Success,17,17,2,2,3.753,0.014,0.09,0.014,0.238,0.878,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,
737,Success,16,17,1,1,2.281,0.013,0.096,0.388,0.251,,1.534,,,,,,,,,,,,,,,,,,,,,,,,,,
738,Success,19,20,0,0,19.241,0.005,0.088,0.027,0.215,0.156,0.539,0.319,1.239,2.434,3.133,,11.086,,,,,,,,,,,,,,,,,,,,
739,Success,18,16,0,1,2.1,0.021,0.097,0.036,0.623,0.094,,1.229,,,,,,,,,,,,,,,,,,,,,,,,,
740,Success,19,16,1,1,4.017,0.014,0.085,0.031,0.849,0.07,,0.132,,2.835,,,,,,,,,,,,,,,,,,,,,,,
741,Success,18,18,0,1,4.502,0.007,0.089,0.016,0.222,0.171,0.537,1.216,2.245,,,,,,,,,,,,,,,,,,,,,,,,
742,Success,19,16,1,1,4.264,0.03,0.115,0.061,0.85,0.124,,0.226,,2.859,,,,,,,,,,,,,,,,,,,,,,,
743,Success,17,18,2,1,5.065,0.009,0.106,0.016,0.228,2.029,0.497,,2.18,,,,,,,,,,,,,,,,,,,,,,,,
744,Success,18,18,0,0,4.331,0.01,0.087,0.081,0.245,0.067,0.576,1.215,2.051,,,,,,,,,,,,,,,,,,,,,,,,
745,Success,20,18,0,0,8.512,0.012,0.086,0.031,0.239,0.057,0.475,0.108,2.029,0.282,,5.195,,,,,,,,,,,,,,,,,,,,,
746,Success,16,16,2,1,2.107,0.037,0.091,1.128,0.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,Success,18,18,1,0,5.274,0.012,0.086,0.087,0.229,0.166,0.543,2.108,2.045,,,,,,,,,,,,,,,,,,,,,,,,
748,Success,18,22,0,1,76.703,0.012,0.1,0.018,0.216,0.04,0.539,1.251,1.065,,2.059,,7.087,,12.947,,51.367,,,,,,,,,,,,,,,,
749,Success,19,20,1,0,18.715,0.012,0.124,0.036,0.279,0.15,0.576,0.297,1.135,4.395,2.529,,9.182,,,,,,,,,,,,,,,,,,,,
750,Success,19,16,1,1,3.708,0.007,0.097,0.022,0.605,0.041,,0.1,,2.835,,,,,,,,,,,,,,,,,,,,,,,
751,Success,17,17,1,0,2.552,0.003,0.087,0.036,0.269,1.103,1.054,,,,,,,,,,,,,,,,,,,,,,,,,,
752,Success,17,18,1,1,4.609,0.038,0.091,0.085,0.226,0.763,0.45,,2.956,,,,,,,,,,,,,,,,,,,,,,,,
753,Success,19,17,0,0,4.305,0.033,0.083,0.057,0.288,0.11,1.06,0.223,,2.45,,,,,,,,,,,,,,,,,,,,,,,
754,Success,18,16,1,0,2.168,0.01,0.106,0.04,0.571,0.074,,1.368,,,,,,,,,,,,,,,,,,,,,,,,,
755,Success,17,17,2,1,2.405,0.009,0.087,0.049,0.267,0.869,1.124,,,,,,,,,,,,,,,,,,,,,,,,,,
756,Success,17,21,1,4,82.199,0.012,0.086,0.092,0.217,1.091,0.595,,1.176,,2.376,,7.709,,68.845,,,,,,,,,,,,,,,,,,
757,Success,18,17,4,2,9.263,0.009,0.094,0.017,0.242,0.181,2.521,6.199,,,,,,,,,,,,,,,,,,,,,,,,,
758,Success,18,18,2,1,7.904,0.015,0.098,0.061,0.241,0.112,0.489,3.908,2.979,,,,,,,,,,,,,,,,,,,,,,,,
759,Success,19,19,0,2,11.306,0.01,0.082,0.045,0.232,0.083,0.562,0.17,1.119,2.437,6.565,,,,,,,,,,,,,,,,,,,,,,
760,Success,17,20,3,0,17.015,0.015,0.08,0.071,0.244,1.57,0.486,,0.963,,1.963,,11.623,,,,,,,,,,,,,,,,,,,,
761,Success,15,17,0,0,1.623,0.195,0.102,,0.273,,1.052,,,,,,,,,,,,,,,,,,,,,,,,,,
762,Success,16,21,1,0,31.085,0.008,0.089,0.609,0.311,,0.555,,1.075,,2.282,,5.535,,20.62,,,,,,,,,,,,,,,,,,
763,Success,17,17,0,4,4.971,0.01,0.091,0.08,0.216,0.636,3.938,,,,,,,,,,,,,,,,,,,,,,,,,,
764,Success,17,16,0,1,1.461,0.017,0.104,0.055,0.638,0.648,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,Success,17,18,0,1,3.663,0.017,0.091,0.031,0.233,0.643,0.451,,2.197,,,,,,,,,,,,,,,,,,,,,,,,
766,Success,22,18,2,0,61.119,0.025,0.095,0.004,0.292,0.103,0.586,0.206,2.076,0.47,,0.917,,2.107,,54.237,,,,,,,,,,,,,,,,,
767,Success,17,16,0,2,1.541,0.01,0.117,0.028,0.743,0.644,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,Success,17,19,1,2,10.735,0.018,0.089,0.075,0.253,1.109,0.503,,0.996,,7.69,,,,,,,,,,,,,,,,,,,,,,
769,Success,18,18,1,1,6.275,0.014,0.096,0.056,0.228,0.103,0.603,2.141,3.033,,,,,,,,,,,,,,,,,,,,,,,,
